id,attack_cat
1840,DoS
1841,DoS
1842,Fuzzers
1843,DoS
1844,Fuzzers
1845,Generic
1846,Normal
1847,Normal
1848,DoS
1849,Exploits
1850,Generic
1851,Exploits
1852,Generic
1853,DoS
1854,Fuzzers
1855,DoS
1856,Fuzzers
1857,Generic
1858,Normal
1859,DoS
1860,Fuzzers
1861,Reconnaissance
1862,Exploits
1863,Fuzzers
1864,Generic
1865,Normal
1866,DoS
1867,Exploits
1868,Reconnaissance
1869,Generic
1870,Normal
1871,Fuzzers
1872,Generic
1873,Exploits
1874,Normal
1875,Generic
1876,DoS
1877,Exploits
1878,DoS
1879,Fuzzers
1880,Generic
1881,DoS
1882,DoS
1883,DoS
1884,DoS
1885,Fuzzers
1886,Reconnaissance
1887,Fuzzers
1888,Backdoor
1889,Normal
1890,Reconnaissance
1891,Exploits
1892,Normal
1893,Reconnaissance
1894,Fuzzers
1895,DoS
1896,Reconnaissance
1897,Normal
1898,Exploits
1899,Fuzzers
1900,Normal
1901,DoS
1902,Fuzzers
1903,Fuzzers
1904,Reconnaissance
1905,Normal
1906,Fuzzers
1907,Normal
1908,Fuzzers
1909,Generic
1910,Fuzzers
1911,Fuzzers
1912,DoS
1913,Normal
1914,Reconnaissance
1915,Fuzzers
1916,DoS
1917,Fuzzers
1918,DoS
1919,Normal
1920,Fuzzers
1921,Exploits
1922,Normal
1923,Generic
1924,Fuzzers
1925,Normal
1926,DoS
1927,Fuzzers
1928,Exploits
1929,DoS
1930,Fuzzers
1931,DoS
1932,Fuzzers
1933,Fuzzers
1934,Generic
1935,DoS
1936,Generic
1937,Fuzzers
1938,DoS
1939,DoS
1940,DoS
1941,Normal
1942,Generic
1943,Normal
1944,Normal
1945,Normal
1946,Fuzzers
1947,Fuzzers
1948,Normal
1949,Normal
1950,Normal
1951,Generic
1952,DoS
1953,Generic
1954,Fuzzers
1955,Generic
1956,Fuzzers
1957,Normal
1958,Normal
1959,Fuzzers
1960,Reconnaissance
1961,Generic
1962,DoS
1963,DoS
1964,Normal
1965,DoS
1966,Reconnaissance
1967,Generic
1968,Fuzzers
1969,Fuzzers
1970,Fuzzers
1971,Exploits
1972,DoS
1973,Exploits
1974,Fuzzers
1975,Normal
1976,Reconnaissance
1977,Fuzzers
1978,DoS
1979,DoS
1980,Generic
1981,DoS
1982,DoS
1983,DoS
1984,Exploits
1985,DoS
1986,Fuzzers
1987,Generic
1988,Exploits
1989,Fuzzers
1990,Exploits
1991,Normal
1992,Fuzzers
1993,Normal
1994,Fuzzers
1995,Generic
1996,Generic
1997,Generic
1998,Fuzzers
1999,DoS
2000,Exploits
2001,DoS
2002,Fuzzers
2003,Fuzzers
2004,Normal
2005,Exploits
2006,Normal
2007,Generic
2008,DoS
2009,DoS
2010,DoS
2011,Exploits
2012,Exploits
2013,Generic
2014,Backdoor
2015,Exploits
2016,DoS
2017,Fuzzers
2018,Fuzzers
2019,Normal
2020,Normal
2021,Fuzzers
2022,Normal
2023,Normal
2024,Generic
2025,Fuzzers
2026,Reconnaissance
2027,Exploits
2028,Fuzzers
2029,Generic
2030,DoS
2031,Normal
2032,DoS
2033,Fuzzers
2034,DoS
2035,DoS
2036,Generic
2037,DoS
2038,Reconnaissance
2039,Fuzzers
2040,Backdoor
2041,DoS
2042,Generic
2043,Reconnaissance
2044,Normal
2045,Generic
2046,DoS
2047,Normal
2048,Fuzzers
2049,DoS
2050,DoS
2051,Generic
2052,Normal
2053,Normal
2054,Exploits
2055,Generic
2056,DoS
2057,DoS
2058,Fuzzers
2059,Generic
2060,Generic
2061,Exploits
2062,Exploits
2063,Normal
2064,Normal
2065,Fuzzers
2066,Exploits
2067,Fuzzers
2068,Reconnaissance
2069,Fuzzers
2070,DoS
2071,Fuzzers
2072,Reconnaissance
2073,Exploits
2074,DoS
2075,Exploits
2076,Fuzzers
2077,Reconnaissance
2078,Fuzzers
2079,Generic
2080,Exploits
2081,Generic
2082,Generic
2083,DoS
2084,Fuzzers
2085,Normal
2086,Normal
2087,Normal
2088,Normal
2089,Normal
2090,DoS
2091,Generic
2092,Fuzzers
2093,Fuzzers
2094,Normal
2095,Fuzzers
2096,Normal
2097,Normal
2098,Fuzzers
2099,DoS
2100,Fuzzers
2101,Exploits
2102,Normal
2103,DoS
2104,Generic
2105,DoS
2106,DoS
2107,DoS
2108,Fuzzers
2109,DoS
2110,Exploits
2111,Fuzzers
2112,Generic
2113,Fuzzers
2114,Normal
2115,Analysis
2116,Generic
2117,Generic
2118,DoS
2119,DoS
2120,Fuzzers
2121,Normal
2122,Normal
2123,Normal
2124,Fuzzers
2125,Fuzzers
2126,Exploits
2127,Normal
2128,Exploits
2129,Normal
2130,DoS
2131,Fuzzers
2132,Reconnaissance
2133,Exploits
2134,Fuzzers
2135,DoS
2136,Normal
2137,DoS
2138,Normal
2139,Normal
2140,Generic
2141,Fuzzers
2142,Fuzzers
2143,Generic
2144,DoS
2145,Generic
2146,DoS
2147,Normal
2148,Fuzzers
2149,Reconnaissance
2150,Normal
2151,Generic
2152,Reconnaissance
2153,Fuzzers
2154,Generic
2155,Fuzzers
2156,Fuzzers
2157,Fuzzers
2158,Generic
2159,DoS
2160,Normal
2161,Generic
2162,DoS
2163,Fuzzers
2164,Reconnaissance
2165,Generic
2166,Generic
2167,Fuzzers
2168,Generic
2169,Fuzzers
2170,Generic
2171,Fuzzers
2172,Fuzzers
2173,Reconnaissance
2174,Fuzzers
2175,Generic
2176,Normal
2177,Normal
2178,DoS
2179,Shellcode
2180,Exploits
2181,Reconnaissance
2182,DoS
2183,Normal
2184,Fuzzers
2185,DoS
2186,Generic
2187,Generic
2188,Fuzzers
2189,Fuzzers
2190,Generic
2191,DoS
2192,Normal
2193,DoS
2194,Reconnaissance
2195,Exploits
2196,DoS
2197,DoS
2198,Fuzzers
2199,Generic
2200,Fuzzers
2201,Fuzzers
2202,Normal
2203,Reconnaissance
2204,Generic
2205,Exploits
2206,Generic
2207,Exploits
2208,Fuzzers
2209,Generic
2210,DoS
2211,DoS
2212,Fuzzers
2213,Reconnaissance
2214,Reconnaissance
2215,Exploits
2216,Generic
2217,Generic
2218,Fuzzers
2219,Exploits
2220,Generic
2221,Generic
2222,Generic
2223,Normal
2224,Normal
2225,Fuzzers
2226,Generic
2227,Exploits
2228,Fuzzers
2229,Exploits
2230,Exploits
2231,Generic
2232,Generic
2233,Fuzzers
2234,Exploits
2235,Fuzzers
2236,Normal
2237,Generic
2238,DoS
2239,Normal
2240,Reconnaissance
2241,Generic
2242,DoS
2243,DoS
2244,Normal
2245,DoS
2246,Fuzzers
2247,DoS
2248,Exploits
2249,Reconnaissance
2250,Normal
2251,DoS
2252,Exploits
2253,Generic
2254,Normal
2255,Exploits
2256,Fuzzers
2257,DoS
2258,Fuzzers
2259,Normal
2260,DoS
2261,Backdoor
2262,Generic
2263,Exploits
2264,Fuzzers
2265,Normal
2266,DoS
2267,DoS
2268,Generic
2269,DoS
2270,Reconnaissance
2271,Reconnaissance
2272,Generic
2273,Reconnaissance
2274,Exploits
2275,DoS
2276,Normal
2277,DoS
2278,Fuzzers
2279,Fuzzers
2280,DoS
2281,Normal
2282,Normal
2283,DoS
2284,Fuzzers
2285,Reconnaissance
2286,Reconnaissance
2287,Generic
2288,Fuzzers
2289,Reconnaissance
2290,DoS
2291,Normal
2292,Fuzzers
2293,Fuzzers
2294,Generic
2295,DoS
2296,Generic
2297,Normal
2298,Shellcode
2299,Fuzzers
2300,Reconnaissance
2301,Fuzzers
2302,Generic
2303,Fuzzers
2304,Exploits
2305,Fuzzers
2306,Normal
2307,Fuzzers
2308,Fuzzers
2309,Fuzzers
2310,Fuzzers
2311,Generic
2312,Normal
2313,Normal
2314,Exploits
2315,Fuzzers
2316,DoS
2317,DoS
2318,Fuzzers
2319,Normal
2320,Exploits
2321,Normal
2322,DoS
2323,Normal
2324,DoS
2325,Generic
2326,DoS
2327,Reconnaissance
2328,Fuzzers
2329,Fuzzers
2330,DoS
2331,Fuzzers
2332,DoS
2333,Reconnaissance
2334,Exploits
2335,Normal
2336,Fuzzers
2337,Reconnaissance
2338,Reconnaissance
2339,Exploits
2340,DoS
2341,Fuzzers
2342,Normal
2343,Generic
2344,Exploits
2345,DoS
2346,Generic
2347,Reconnaissance
2348,Reconnaissance
2349,Fuzzers
2350,Fuzzers
2351,Fuzzers
2352,Generic
2353,Fuzzers
2354,Fuzzers
2355,DoS
2356,Reconnaissance
2357,Generic
2358,Normal
2359,Fuzzers
2360,DoS
2361,Normal
2362,Exploits
2363,Reconnaissance
2364,Fuzzers
2365,Fuzzers
2366,Normal
2367,DoS
2368,Generic
2369,DoS
2370,Normal
2371,Normal
2372,Normal
2373,DoS
2374,Fuzzers
2375,DoS
2376,Generic
2377,Fuzzers
2378,Fuzzers
2379,DoS
2380,Fuzzers
2381,Exploits
2382,Exploits
2383,Generic
2384,Exploits
2385,Fuzzers
2386,Generic
2387,DoS
2388,Generic
2389,Fuzzers
2390,Exploits
2391,Fuzzers
2392,DoS
2393,Generic
2394,Reconnaissance
2395,Reconnaissance
2396,DoS
2397,DoS
2398,Generic
2399,Fuzzers
2400,Exploits
2401,Normal
2402,Generic
2403,Normal
2404,Fuzzers
2405,Exploits
2406,Exploits
2407,Reconnaissance
2408,Generic
2409,Fuzzers
2410,Generic
2411,Fuzzers
2412,Fuzzers
2413,Fuzzers
2414,Normal
2415,Generic
2416,DoS
2417,Fuzzers
2418,Normal
2419,Generic
2420,Generic
2421,Fuzzers
2422,Normal
2423,Exploits
2424,DoS
2425,Exploits
2426,Generic
2427,Fuzzers
2428,Fuzzers
2429,Reconnaissance
2430,Fuzzers
2431,DoS
2432,Generic
2433,Fuzzers
2434,Normal
2435,Reconnaissance
2436,Normal
2437,Generic
2438,Fuzzers
2439,Fuzzers
2440,Fuzzers
2441,Normal
2442,Fuzzers
2443,Fuzzers
2444,DoS
2445,Backdoor
2446,Fuzzers
2447,Generic
2448,Generic
2449,Reconnaissance
2450,Fuzzers
2451,DoS
2452,Normal
2453,Fuzzers
2454,DoS
2455,Fuzzers
2456,Fuzzers
2457,Normal
2458,Reconnaissance
2459,Exploits
2460,Reconnaissance
2461,Exploits
2462,DoS
2463,DoS
2464,Exploits
2465,Generic
2466,Reconnaissance
2467,DoS
2468,Normal
2469,Generic
2470,Normal
2471,Generic
2472,Normal
2473,Normal
2474,DoS
2475,Fuzzers
2476,DoS
2477,Generic
2478,DoS
2479,DoS
2480,Generic
2481,Fuzzers
2482,Generic
2483,Generic
2484,Fuzzers
2485,Generic
2486,Fuzzers
2487,Normal
2488,Normal
2489,Reconnaissance
2490,DoS
2491,Fuzzers
2492,Generic
2493,Exploits
2494,Normal
2495,DoS
2496,Fuzzers
2497,Generic
2498,Fuzzers
2499,DoS
2500,Fuzzers
2501,Normal
2502,Generic
2503,DoS
2504,Normal
2505,Fuzzers
2506,DoS
2507,Exploits
2508,Generic
2509,Normal
2510,Normal
2511,Reconnaissance
2512,DoS
2513,DoS
2514,Fuzzers
2515,Generic
2516,Fuzzers
2517,Generic
2518,Exploits
2519,Fuzzers
2520,Fuzzers
2521,DoS
2522,Exploits
2523,Exploits
2524,Normal
2525,Fuzzers
2526,Exploits
2527,Generic
2528,DoS
2529,Generic
2530,DoS
2531,Normal
2532,DoS
2533,Normal
2534,Fuzzers
2535,Exploits
2536,Generic
2537,Fuzzers
2538,Normal
2539,Exploits
2540,DoS
2541,Fuzzers
2542,Exploits
2543,Reconnaissance
2544,DoS
2545,Normal
2546,DoS
2547,Normal
2548,Generic
2549,Reconnaissance
2550,Reconnaissance
2551,DoS
2552,Exploits
2553,Exploits
2554,Fuzzers
2555,Reconnaissance
2556,Generic
2557,DoS
2558,DoS
2559,Normal
2560,Generic
2561,Fuzzers
2562,Normal
2563,Normal
2564,Fuzzers
2565,Fuzzers
2566,Fuzzers
2567,Generic
2568,Fuzzers
2569,Generic
2570,Generic
2571,Fuzzers
2572,Fuzzers
2573,Normal
2574,Fuzzers
2575,Generic
2576,Normal
2577,Exploits
2578,DoS
2579,Fuzzers
2580,Normal
2581,Exploits
2582,DoS
2583,DoS
2584,Reconnaissance
2585,Generic
2586,Normal
2587,Normal
2588,DoS
2589,DoS
2590,Generic
2591,Normal
2592,Exploits
2593,Fuzzers
2594,Generic
2595,Fuzzers
2596,Fuzzers
2597,DoS
2598,Backdoor
2599,DoS
2600,DoS
2601,Reconnaissance
2602,DoS
2603,Normal
2604,DoS
2605,DoS
2606,Normal
2607,Normal
2608,Exploits
2609,Generic
2610,DoS
2611,Reconnaissance
2612,DoS
2613,Exploits
2614,Fuzzers
2615,Exploits
2616,DoS
2617,Generic
2618,Normal
2619,Fuzzers
2620,DoS
2621,DoS
2622,Exploits
2623,DoS
2624,Fuzzers
2625,DoS
2626,DoS
2627,DoS
2628,DoS
2629,Normal
2630,Generic
2631,Fuzzers
2632,Generic
2633,Normal
2634,Normal
2635,Generic
2636,Generic
2637,Fuzzers
2638,DoS
2639,DoS
2640,Reconnaissance
2641,Fuzzers
2642,Generic
2643,DoS
2644,Exploits
2645,Normal
2646,DoS
2647,Fuzzers
2648,Fuzzers
2649,DoS
2650,Fuzzers
2651,Fuzzers
2652,Normal
2653,Fuzzers
2654,Generic
2655,Generic
2656,Generic
2657,Fuzzers
2658,DoS
2659,Exploits
2660,Fuzzers
2661,DoS
2662,Normal
2663,Generic
2664,Generic
2665,Reconnaissance
2666,Fuzzers
2667,Generic
2668,Exploits
2669,Exploits
2670,Fuzzers
2671,Reconnaissance
2672,Normal
2673,Fuzzers
2674,DoS
2675,Exploits
2676,Fuzzers
2677,Exploits
2678,Fuzzers
2679,Fuzzers
2680,Exploits
2681,Generic
2682,DoS
2683,Fuzzers
2684,Normal
2685,Fuzzers
2686,Generic
2687,DoS
2688,DoS
2689,DoS
2690,DoS
2691,Fuzzers
2692,Generic
2693,Normal
2694,Fuzzers
2695,DoS
2696,Generic
2697,Fuzzers
2698,DoS
2699,DoS
2700,Exploits
2701,DoS
2702,Fuzzers
2703,Exploits
2704,Generic
2705,Fuzzers
2706,DoS
2707,Exploits
2708,DoS
2709,Fuzzers
2710,DoS
2711,Normal
2712,Exploits
2713,Fuzzers
2714,Normal
2715,Generic
2716,Fuzzers
2717,DoS
2718,Generic
2719,DoS
2720,Normal
2721,Reconnaissance
2722,Fuzzers
2723,Exploits
2724,DoS
2725,Generic
2726,Fuzzers
2727,DoS
2728,Exploits
2729,DoS
2730,DoS
2731,Generic
2732,Fuzzers
2733,Reconnaissance
2734,Normal
2735,DoS
2736,Fuzzers
2737,Fuzzers
2738,Normal
2739,Generic
2740,Fuzzers
2741,Fuzzers
2742,Normal
2743,Exploits
2744,DoS
2745,DoS
2746,DoS
2747,Fuzzers
2748,Normal
2749,Exploits
2750,Generic
2751,DoS
2752,Fuzzers
2753,Generic
2754,Generic
2755,DoS
2756,DoS
2757,Fuzzers
2758,Fuzzers
2759,Reconnaissance
2760,Generic
2761,DoS
2762,DoS
2763,Normal
2764,DoS
2765,Normal
2766,DoS
2767,Reconnaissance
2768,Exploits
2769,Exploits
2770,Generic
2771,DoS
2772,Normal
2773,Normal
2774,Normal
2775,Fuzzers
2776,Normal
2777,Fuzzers
2778,Normal
2779,Reconnaissance
2780,Generic
2781,DoS
2782,Normal
2783,Normal
2784,Reconnaissance
2785,Generic
2786,Exploits
2787,Generic
2788,Generic
2789,DoS
2790,Fuzzers
2791,Fuzzers
2792,Fuzzers
2793,Fuzzers
2794,DoS
2795,Fuzzers
2796,DoS
2797,Reconnaissance
2798,Fuzzers
2799,Generic
2800,Fuzzers
2801,DoS
2802,Generic
2803,Generic
2804,Exploits
2805,Fuzzers
2806,Exploits
2807,Normal
2808,DoS
2809,Reconnaissance
2810,Fuzzers
2811,DoS
2812,DoS
2813,Exploits
2814,Fuzzers
2815,Generic
2816,Exploits
2817,Fuzzers
2818,Normal
2819,DoS
2820,Generic
2821,Shellcode
2822,DoS
2823,Fuzzers
2824,Exploits
2825,DoS
2826,Exploits
2827,DoS
2828,DoS
2829,Normal
2830,Normal
2831,Fuzzers
2832,Generic
2833,Exploits
2834,Fuzzers
2835,Normal
2836,Normal
2837,Normal
2838,Reconnaissance
2839,DoS
2840,Fuzzers
2841,Normal
2842,DoS
2843,Exploits
2844,Reconnaissance
2845,Reconnaissance
2846,Normal
2847,Fuzzers
2848,Generic
2849,Reconnaissance
2850,Generic
2851,Generic
2852,Fuzzers
2853,Generic
2854,DoS
2855,DoS
2856,Reconnaissance
2857,Normal
2858,Fuzzers
2859,Generic
2860,Exploits
2861,DoS
2862,Exploits
2863,Generic
2864,Fuzzers
2865,DoS
2866,Fuzzers
2867,Generic
2868,Normal
2869,Reconnaissance
2870,DoS
2871,Generic
2872,Normal
2873,Fuzzers
2874,Normal
2875,Generic
2876,Exploits
2877,Generic
2878,Exploits
2879,Normal
2880,Generic
2881,DoS
2882,Reconnaissance
2883,Generic
2884,Fuzzers
2885,Exploits
2886,Fuzzers
2887,Backdoor
2888,Generic
2889,Exploits
2890,Fuzzers
2891,DoS
2892,Fuzzers
2893,DoS
2894,Normal
2895,DoS
2896,Fuzzers
2897,Exploits
2898,DoS
2899,Fuzzers
2900,Fuzzers
2901,Generic
2902,Generic
2903,Exploits
2904,Generic
2905,Exploits
2906,Normal
2907,Fuzzers
2908,DoS
2909,DoS
2910,Fuzzers
2911,Reconnaissance
2912,Normal
2913,Generic
2914,Fuzzers
2915,DoS
2916,DoS
2917,Exploits
2918,Reconnaissance
2919,DoS
2920,Exploits
2921,DoS
2922,DoS
2923,Normal
2924,DoS
2925,Fuzzers
2926,DoS
2927,Normal
2928,DoS
2929,DoS
2930,DoS
2931,DoS
2932,Normal
2933,DoS
2934,DoS
2935,Fuzzers
2936,Fuzzers
2937,Fuzzers
2938,Reconnaissance
2939,Backdoor
2940,DoS
2941,Exploits
2942,DoS
2943,Reconnaissance
2944,Generic
2945,Fuzzers
2946,Generic
2947,Fuzzers
2948,Generic
2949,Normal
2950,Fuzzers
2951,Exploits
2952,Generic
2953,Generic
2954,Normal
2955,DoS
2956,Fuzzers
2957,Normal
2958,Normal
2959,Generic
2960,Fuzzers
2961,DoS
2962,Fuzzers
2963,Generic
2964,Fuzzers
2965,DoS
2966,Normal
2967,Fuzzers
2968,Reconnaissance
2969,Normal
2970,Fuzzers
2971,DoS
2972,DoS
2973,DoS
2974,Generic
2975,Normal
2976,Fuzzers
2977,Normal
2978,Fuzzers
2979,DoS
2980,Generic
2981,Fuzzers
2982,Normal
2983,Reconnaissance
2984,Normal
2985,Exploits
2986,Normal
2987,Normal
2988,Reconnaissance
2989,Fuzzers
2990,Generic
2991,Fuzzers
2992,DoS
2993,Fuzzers
2994,Generic
2995,Generic
2996,Fuzzers
2997,Fuzzers
2998,Fuzzers
2999,Reconnaissance
3000,Fuzzers
3001,DoS
3002,Exploits
3003,Normal
3004,Generic
3005,DoS
3006,Fuzzers
3007,DoS
3008,Fuzzers
3009,Normal
3010,Fuzzers
3011,Normal
3012,Generic
3013,Generic
3014,DoS
3015,Fuzzers
3016,Normal
3017,Normal
3018,Generic
3019,Normal
3020,Fuzzers
3021,Generic
3022,Normal
3023,Generic
3024,Normal
3025,Reconnaissance
3026,Fuzzers
3027,Generic
3028,Normal
3029,Fuzzers
3030,DoS
3031,Generic
3032,Fuzzers
3033,Generic
3034,DoS
3035,Normal
3036,Fuzzers
3037,Generic
3038,DoS
3039,DoS
3040,Exploits
3041,Normal
3042,DoS
3043,Reconnaissance
3044,Backdoor
3045,DoS
3046,Normal
3047,Normal
3048,DoS
3049,Generic
3050,Generic
3051,Reconnaissance
3052,Exploits
3053,Generic
3054,Reconnaissance
3055,Normal
3056,DoS
3057,Fuzzers
3058,Reconnaissance
3059,DoS
3060,Exploits
3061,DoS
3062,Normal
3063,Normal
3064,DoS
3065,DoS
3066,Generic
3067,Generic
3068,Generic
3069,Normal
3070,Generic
3071,DoS
3072,DoS
3073,DoS
3074,Fuzzers
3075,Exploits
3076,Normal
3077,Fuzzers
3078,DoS
3079,Generic
3080,Exploits
3081,Normal
3082,DoS
3083,Normal
3084,DoS
3085,Fuzzers
3086,Exploits
3087,DoS
3088,DoS
3089,Fuzzers
3090,Exploits
3091,Fuzzers
3092,Fuzzers
3093,Generic
3094,Generic
3095,Fuzzers
3096,DoS
3097,Fuzzers
3098,Generic
3099,DoS
3100,Reconnaissance
3101,Reconnaissance
3102,Fuzzers
3103,Generic
3104,Fuzzers
3105,DoS
3106,Generic
3107,Generic
3108,Reconnaissance
3109,Generic
3110,Generic
3111,Reconnaissance
3112,Generic
3113,Generic
3114,DoS
3115,Reconnaissance
3116,Fuzzers
3117,Normal
3118,DoS
3119,Normal
3120,Generic
3121,Fuzzers
3122,Generic
3123,Exploits
3124,Fuzzers
3125,Normal
3126,DoS
3127,DoS
3128,Generic
3129,DoS
3130,DoS
3131,Generic
3132,Fuzzers
3133,DoS
3134,Generic
3135,Fuzzers
3136,Generic
3137,DoS
3138,Generic
3139,Generic
3140,Exploits
3141,Normal
3142,Normal
3143,Fuzzers
3144,Normal
3145,Fuzzers
3146,DoS
3147,Fuzzers
3148,Fuzzers
3149,DoS
3150,Normal
3151,Normal
3152,Normal
3153,Fuzzers
3154,Generic
3155,Generic
3156,Fuzzers
3157,Fuzzers
3158,Generic
3159,DoS
3160,DoS
3161,Fuzzers
3162,Generic
3163,Normal
3164,Generic
3165,Fuzzers
3166,Exploits
3167,Exploits
3168,Fuzzers
3169,Normal
3170,Reconnaissance
3171,Generic
3172,Normal
3173,DoS
3174,Generic
3175,Exploits
3176,DoS
3177,Fuzzers
3178,Normal
3179,Fuzzers
3180,Generic
3181,Generic
3182,Normal
3183,Reconnaissance
3184,Exploits
3185,DoS
3186,Exploits
3187,Exploits
3188,Generic
3189,Normal
3190,DoS
3191,Fuzzers
3192,Normal
3193,Normal
3194,DoS
3195,Normal
3196,Reconnaissance
3197,Normal
3198,Exploits
3199,DoS
3200,DoS
3201,DoS
3202,Fuzzers
3203,DoS
3204,Exploits
3205,Normal
3206,Exploits
3207,Normal
3208,Fuzzers
3209,Fuzzers
3210,DoS
3211,Normal
3212,Normal
3213,Reconnaissance
3214,Exploits
3215,DoS
3216,DoS
3217,Exploits
3218,DoS
3219,Normal
3220,DoS
3221,Generic
3222,Fuzzers
3223,DoS
3224,Generic
3225,Generic
3226,Fuzzers
3227,Reconnaissance
3228,Generic
3229,Fuzzers
3230,Generic
3231,Exploits
3232,Generic
3233,Normal
3234,Generic
3235,Normal
3236,Fuzzers
3237,DoS
3238,Generic
3239,Exploits
3240,Fuzzers
3241,Reconnaissance
3242,Fuzzers
3243,Normal
3244,DoS
3245,Fuzzers
3246,Exploits
3247,Exploits
3248,DoS
3249,Normal
3250,Exploits
3251,Normal
3252,Normal
3253,Generic
3254,Exploits
3255,DoS
3256,DoS
3257,Fuzzers
3258,Normal
3259,DoS
3260,Normal
3261,DoS
3262,DoS
3263,Fuzzers
3264,DoS
3265,Normal
3266,Generic
3267,Generic
3268,Reconnaissance
3269,Fuzzers
3270,Fuzzers
3271,Generic
3272,DoS
3273,DoS
3274,DoS
3275,Fuzzers
3276,Fuzzers
3277,Normal
3278,Exploits
3279,Backdoor
3280,DoS
3281,Normal
3282,Generic
3283,Normal
3284,Normal
3285,Exploits
3286,Normal
3287,DoS
3288,Generic
3289,DoS
3290,Fuzzers
3291,DoS
3292,Fuzzers
3293,DoS
3294,Fuzzers
3295,Generic
3296,Fuzzers
3297,Fuzzers
3298,Fuzzers
3299,Fuzzers
3300,Fuzzers
3301,Generic
3302,Reconnaissance
3303,Generic
3304,Reconnaissance
3305,Fuzzers
3306,Reconnaissance
3307,Fuzzers
3308,Fuzzers
3309,Normal
3310,Normal
3311,Fuzzers
3312,Generic
3313,Exploits
3314,Normal
3315,Normal
3316,Exploits
3317,DoS
3318,DoS
3319,Fuzzers
3320,DoS
3321,DoS
3322,Generic
3323,DoS
3324,DoS
3325,Exploits
3326,DoS
3327,DoS
3328,Generic
3329,Fuzzers
3330,Fuzzers
3331,Exploits
3332,Normal
3333,DoS
3334,Normal
3335,DoS
3336,Exploits
3337,Generic
3338,Fuzzers
3339,Generic
3340,Fuzzers
3341,Reconnaissance
3342,Fuzzers
3343,DoS
3344,Normal
3345,Fuzzers
3346,Normal
3347,Normal
3348,Fuzzers
3349,Generic
3350,Fuzzers
3351,Fuzzers
3352,DoS
3353,DoS
3354,Exploits
3355,Exploits
3356,Normal
3357,Fuzzers
3358,Normal
3359,DoS
3360,DoS
3361,Generic
3362,DoS
3363,Generic
3364,Exploits
3365,Generic
3366,Generic
3367,Exploits
3368,Generic
3369,Normal
3370,DoS
3371,Fuzzers
3372,DoS
3373,Exploits
3374,Fuzzers
3375,Normal
3376,Exploits
3377,Generic
3378,Fuzzers
3379,Fuzzers
3380,Normal
3381,Normal
3382,Generic
3383,Fuzzers
3384,Fuzzers
3385,Normal
3386,DoS
3387,Fuzzers
3388,Generic
3389,Normal
3390,Reconnaissance
3391,Exploits
3392,Generic
3393,Fuzzers
3394,Normal
3395,Normal
3396,DoS
3397,Normal
3398,Reconnaissance
3399,Exploits
3400,DoS
3401,Exploits
3402,Exploits
3403,Fuzzers
3404,Generic
3405,Normal
3406,Fuzzers
3407,Generic
3408,Generic
3409,Generic
3410,Normal
3411,Generic
3412,Reconnaissance
3413,Generic
3414,Normal
3415,Fuzzers
3416,Exploits
3417,Generic
3418,Fuzzers
3419,DoS
3420,Fuzzers
3421,Exploits
3422,DoS
3423,Exploits
3424,Exploits
3425,Exploits
3426,Reconnaissance
3427,Fuzzers
3428,Exploits
3429,Reconnaissance
3430,DoS
3431,Generic
3432,DoS
3433,Generic
3434,Fuzzers
3435,Exploits
3436,Exploits
3437,DoS
3438,Exploits
3439,Normal
3440,Normal
3441,Fuzzers
3442,Exploits
3443,Fuzzers
3444,Reconnaissance
3445,Normal
3446,Reconnaissance
3447,DoS
3448,DoS
3449,Fuzzers
3450,DoS
3451,DoS
3452,Normal
3453,Reconnaissance
3454,Reconnaissance
3455,Fuzzers
3456,Normal
3457,DoS
3458,Exploits
3459,Normal
3460,Fuzzers
3461,DoS
3462,Fuzzers
3463,Fuzzers
3464,Reconnaissance
3465,Generic
3466,Generic
3467,Fuzzers
3468,Exploits
3469,Fuzzers
3470,DoS
3471,Generic
3472,Generic
3473,Fuzzers
3474,Fuzzers
3475,Generic
3476,Normal
3477,Fuzzers
3478,DoS
3479,DoS
3480,Reconnaissance
3481,DoS
3482,DoS
3483,DoS
3484,DoS
3485,DoS
3486,Generic
3487,DoS
3488,Fuzzers
3489,Normal
3490,Fuzzers
3491,DoS
3492,Generic
3493,Normal
3494,Normal
3495,DoS
3496,Fuzzers
3497,DoS
3498,Generic
3499,Reconnaissance
3500,Generic
3501,DoS
3502,DoS
3503,Fuzzers
3504,DoS
3505,Exploits
3506,Fuzzers
3507,Normal
3508,Fuzzers
3509,Exploits
3510,Exploits
3511,Normal
3512,DoS
3513,DoS
3514,Reconnaissance
3515,DoS
3516,DoS
3517,Fuzzers
3518,Generic
3519,Normal
3520,Fuzzers
3521,Exploits
3522,DoS
3523,Fuzzers
3524,Normal
3525,Exploits
3526,Fuzzers
3527,DoS
3528,Exploits
3529,Generic
3530,Normal
3531,Normal
3532,Generic
3533,DoS
3534,Normal
3535,Exploits
3536,Normal
3537,Normal
3538,Generic
3539,Fuzzers
3540,Normal
3541,Generic
3542,DoS
3543,Fuzzers
3544,DoS
3545,Generic
3546,Generic
3547,Fuzzers
3548,Generic
3549,Exploits
3550,Fuzzers
3551,Fuzzers
3552,Generic
3553,Normal
3554,DoS
3555,Fuzzers
3556,Generic
3557,Generic
3558,Fuzzers
3559,Reconnaissance
3560,DoS
3561,Generic
